video_id,broadcast_id,class_id,owner_id,class_name,institution,title,auth_code,edit_auth_code,creation,modification,caption_key,thumb_key
02019991,01914772,0,46843771,,,20201016_001707,851948146,1748327762,1602834957,1604099729,,Video-0593cbfb-771d-4563-a3f7-137f93a1a32e_processed.mp4-preview.jpg
02019978,01914760,0,31537787,,,3.2 act.per animation,220488433,2097971910,1602834223,1602835619,1914760_English,Video-b4ddc814-6359-4d00-a812-011615b54aca_processed.mp4-preview.jpg
02019965,01914748,0,48909431,,,OB Vlog #1,1367037666,909501980,1602833746,1604096169,,Video-5c92ed4e-9b4a-42a2-bf51-ed671f010dea_processed.mp4-preview.jpg
02019913,01914700,0,35500843,,,"My Event on Friday, October 16, 2020",707856922,35043981,1602831391,1602831391,,unknown
02019861,01914652,180923,46907668,ETST_119_001_20F - RECENT NATIVE AMERICAN ART 119 (001) (Fall 2020),ucr,Week 2-2,1261840185,1262073301,1602829004,1602884473,1914652_English,Video-89094e34-e75b-46ec-a38a-b9c4534bd6df_processed.mp4-preview.jpg
02019835,01916694,0,3341651,,,Week 2_Part 1_Summarizing and Getting the Gist,771369664,472859179,1602870900,1602875894,1916694_English.srt,Video-b2d1213c-0939-4629-9c5d-d2f4bb2b241c_processed_781914628_781916540_781916694-preview.jpg
02019809,01914603,0,30115139,,,zoom_1 copy,1831283137,1819749961,1602827444,1603324610,1914603_English,Video-2c357da3-64d6-4b38-9fca-afa16777bb52_processed.mp4-preview.jpg
02019796,01914591,0,892349,,,"Stroud, Ciarra - Another Day",209520336,153939170,1602826890,1603134480,1914591_English,Video-54e7e49a-01b8-46a7-af1d-b732bd4b747b_processed.mp4-preview.jpg
02019770,01914567,0,17900541,,,zoom_0 (8),1821585266,1155421928,1602826078,1602890694,1914567_English,Video-72be89fd-cf1c-48f7-994d-2f5e40119400_processed.mp4-preview.jpg
02019744,01914541,0,32404798,,,"My Mobile Upload - Friday, October 16 1:10 AM",1338713423,1074357041,1602825069,1602825177,,IMG_6689.mov.mp4_processed-preview.jpg
02019731,01914528,0,51883373,,,"My Event on Friday, October 16, 2020",1306797085,1026139969,1602824491,1611687561,1914528_English,XQyMXA-349906A4-904A-4F44-BB0E-73166C87CA5A_video.mp4-preview.jpg
02019718,01914516,0,41902630,,,"Panel Data Webinar Thursday, October 15, 2020",1597094744,1343540046,1602823831,1602830183,1914516_English,5cf160d2-6bb0-4083-9a43-48b8b2ddf581_screen_capture_video_1602823703_display0.mp4-preview.jpg
02019705,01914668,0,20058355,,,7 Limits of a sequence Part 2,2019470107,536580079,1602829639,1602832016,1914668_English.srt,Video-259e7bf1-fb02-48cf-a185-adcf3b78eda2_processed_781914643_781914668-preview.jpg
