video_id,broadcast_id,class_id,owner_id,class_name,institution,title,auth_code,edit_auth_code,creation,modification,caption_key,thumb_key
02908366,02781720,0,58214032,,,SP21 - PSY4009 Chapter 18_video6,607312208,1723734314,1617996670,1667299096,,Zn4KNj-C285FEEF-F0B8-494E-9B8E-AD5A6C88EFD4_desktop0_782781720-preview.jpg
02909038,02782354,0,34409226,,,"My Event on Friday, April 9, 2021",1183259451,84529965,1618002234,1618005387,2782354_English,72RN7X-6A000B0E-D7C9-4556-B4C1-2B2E782ED805_desktop.mp4-preview.jpg
02908566,02781909,0,43361534,,,MSE160_Labs (Part 1/1) [Shared Screen/Speaker View],432467909,265946068,1617998486,1617998486,,unknown
02908340,02781694,0,32524979,,,URTI viral combined,1594079503,925302519,1617996332,1617997521,2781694_English,Video-795fe3d4-d61c-45f6-be38-cb9566817276_processed.mp4-preview.jpg
02907361,02780743,0,30710056,,,Chapter 17-II,485373176,345520410,1617988203,1618554692,,Video-ac05e08b-d386-409c-9ea7-1511e2342e41_processed.mp4-preview.jpg
02908839,02782171,0,19952563,,,scapula,1981012851,1297436682,1618000366,1618005444,,Video-ed942836-e8e7-44fd-ae49-2dee896e5a3c_processed.mp4-preview.jpg
02909194,02782504,346467,32824082,Topics in American Culture: War and Literature,ucsc,"Friday, Week 2 Lecture 4-9-21",43860310,753390427,1618003495,1619021421,2782504_English,Video_Zoom_Recording_dc7fc229-24ca-47e5-adff-158f81190248.mp4_processed-preview.jpg
02909514,02782814,0,67933123,,,Lab300_Decorators_solution,557854645,1473651924,1618007083,1621183360,2782814_English,Video-62d7456e-a88f-493b-ab25-2fad16c26e6b_processed.mp4-preview.jpg
02908695,02782034,0,86036097,,,zoom_0,369432244,2063187744,1617999076,1618158225,2782034_English,Video-8332b74d-6d97-4be9-9392-7e0ed65e4c3a_processed.mp4-preview.jpg
02909991,02783270,0,91139251,,,PHTLS chapter 5,50848896,1541002687,1618013238,1618014076,,Video-fefe8f05-b8b8-4dc8-b199-fd3adda7f4ab_processed.mp4-preview.jpg
02909697,02782986,345206,48725464,ENGRMAE 205 LEC A: PERTURB METH IN ENG (18965),uci,"Audiovisual Friday discussion, April 9",268369800,1777489658,1618009076,1618247996,2782986_English,Video-f43e5340-24a0-41b8-994e-9d1d2ef6d727_processed.mp4-preview.jpg
02908743,02782079,0,36461391,,,"My Mobile Upload - Friday, April 09 15:14",489623512,167345955,1617999480,1617999480,,unknown
02907478,02780859,349120,90529100,Marine Botany Laboratory,ucsc,1_Marine Botany Lab,92430884,78547434,1617989027,1617991815,2780859_English,Video-f19b85ba-c761-4330-8ad7-6723e5f0d6da_processed.mp4-preview.jpg
02909021,02782338,0,81133210,,,Carol  04/09/2021,423589770,1785846472,1618002075,1618002075,,unknown
02907252,02780638,0,10188481,,,Lecture 17: Heart Part 1 - Pericardium and Heart Wall 3,1039273577,1036736764,1617987212,1631504885,,cf1e5c83-4273-4255-b560-2d679ff234e3_screen_capture_video_1588557799_display0_782014257_782779270_782779277_782780638-preview.jpg
02909935,02783216,0,31793657,,,OB Vlog 1,142271945,60451552,1618012433,1620361047,,Video-cebe7723-ada6-4bf2-bd2c-34d7b594bd28_processed.mp4-preview.jpg
02908561,02781904,0,5440942,,,Micki Kilyanek 2021-04-09,1160000818,492197440,1617998472,1662649392,,mkilyanek_637535772643112151_1.mp4-preview.jpg
02907322,02780707,0,36860031,,,"My Event on Friday, April 9, 2021",1109748403,901435594,1617987852,1617987852,,unknown
02907187,02780548,0,18839985,,,[Original Copy]GMT20210409-160257_Recording_1920x1080,1941317851,807310904,1617985779,1633553093,,Video-0cf00d4d-f7f3-427d-8aa9-8e4c9cc5cb7c_processed.mp4-preview.jpg
