video_id,broadcast_id,class_id,owner_id,class_name,institution,title,auth_code,edit_auth_code,creation,modification,caption_key,thumb_key
00059935,00037937,0,2772,,,test live,25004057,1551718915,1478010789,1522774181,,lcN1cTI9beM_toronto-big-1-QP0203PCI1-with-audio_high_0009.jpg
00059922,00037930,0,143935,,,youtube,938199456,307930533,1478007431,1597080968,37930.srt,a4164d51-f2a2-4c53-9116-219b17369d1a_screen_capture_video_1478007740_display0_high_0001.jpg
00059675,00037777,0,2772,,,"Test 51 - 4 on October 29, 2016",336933628,1070829989,1477787340,1522774181,,lcEJDQ07AJf_toronto-big-1-QP0203PCI1-with-audio_high_0220.jpg
00059649,00037755,0,2772,,,"Test 50 - 6 on October 28, 2016",903055287,35868605,1477706362,1522774181,,lcV1l6-e6Jz_toronto-big-1-QP0203PCI1-with-audio_high_0209.jpg
00059610,00037718,0,143935,,,"My Event on Friday, October 28, 2016",2131174008,653287236,1477680409,1597081062,37718.srt,7b95d1f0-0deb-49e9-9b6c-d279dd2fb4f7_screen_capture_video_1477670241_display0_high_0103.jpg
00059571,00037692,0,2772,,,"Slim Test 3 - 7 on October 28, 2016",1963245924,1721435176,1477663141,1522774181,,lcVkekZKSnyG_toronto-slim-2-QP0203PCI0_high_0001.jpg
00059558,00037680,0,2772,,,"Test 46+4 - 9 on October 28, 2016",1028743135,338404040,1477641540,1522774181,,lcNJysExhJf_toronto-big-1-QP0203PCI1-with-audio_high_0111.jpg
00059545,00037667,0,143935,,,William Riner Test run,281142920,100712289,1477620000,1580140299,,unknown
00059441,00037654,0,2772,,,"Test 49 - 4 on October 27, 2016",1757316439,1162090689,1477614544,1522774181,,lc4yPXiFoyz_toronto-big-1-QP0203PCI1-with-audio_high_0220.jpg
00059350,00285708,12462,27312,LEH01_LEH_352_IA4W_1172_WIN - 2017 Spring Term (WIN) Studies in Literature LEH 352 IA4W[53764] (Lehman College),lehmancollege,Wonderful_Life_C_Weisz_Liberty,1631105387,1668894604,1477603244,1572033614,,Video-53b4213a-dca4-4899-b429-a8171b4dd56b_processed-preview.jpg
00059311,00037604,0,143935,,,Pre-Medicine,1733105320,427184230,1477599396,1597080846,37604.srt,a8ebccce-f727-424f-955d-1062237c74dc_screen_capture_video_1477596739_display0_high_0052.jpg
00059233,00037580,0,143935,,,"My Event on Thursday, October 27, 2016",122451731,1573434010,1477589025,1597081188,37580.srt,13f757e9-a0db-4245-bb4e-d40c9862c05a_screen_capture_video_1477589507_display0_high_0160.jpg
00059181,00037536,0,143935,,,Case 3 PLE - Team 9,998548849,1407609874,1477533927,1588344909,,unknown
00059168,00037523,0,143935,,,test video,520638225,1737977393,1477527099,1597081166,37523.srt,81f3cf52-4c53-4a3b-8d47-1556a384475a_screen_capture_video_1477527140_display0_high_0001.jpg
00059064,00037441,36053,84524243,( Fall 2018 ) Histology Lec&Lab (Gen & Oral) ,tourodental,"Oral Radiology Lecture on October 26, 2016 11am-12pm - Dr. Steinberg",847301790,1043582498,1477493939,1615478931,37441.srt,lcVyJfNhtyf_UDID_100032_TMNSF-QP0203PCI1_high_0088.jpg
00059051,00037429,0,2772,,,"Slim Test 1 - 5 on October 26, 2016",837103539,1689720821,1477486740,1522774181,,lcV1xxu9FJM_toronto-slim-2-QP0203PCI0_high_0001.jpg
00059025,00037408,0,143935,,,Group 8 Case 3-Lubasi Kekelwa,421650180,1325414450,1477450111,1585944738,37408.srt,nothumb
00058999,00037382,0,2772,,,"Test 47 - 1 on October 25, 2016",1045291320,928143656,1477436340,1522774181,,lcNkgzmCuyG_toronto-big-1-QP0203PCI1-with-audio_high_0219.jpg
00058960,00037351,0,10277401,,,"My Event on Tuesday, October 25, 2016",751394309,414467712,1477425744,1571330207,37351.srt,945e1dbd-a6cd-41e9-bcbd-e80ee99d6631_screen_capture_video_1477425692_display0_high_0010.jpg
00058765,00286771,11640,27312,2016 Fall Term (1) Studies in Literature LEH 352 A06W[50885] (Lehman College),lehmancollege,THE_COUNSELOR_R_Joyce_Fox,2068837965,1313812111,1477323956,1552324091,,Video-fde009cc-751d-4a5f-ae17-0897140a59fb_processed-preview.jpg
00058739,00037221,0,11637,,,"My Event on Monday, October 24, 2016",817965850,769596104,1477312706,1522774181,37221.srt,b916586b-36e7-4f72-8059-51672f2e635e_screen_capture_video_1477316152_display0_high_0001.jpg
00058674,00285494,11316,31453,2016 Fall Term (1) Puerto Rican Culture: Global Identities LPR 213 Q01[50293] (Lehman College),lehmancollege,Vieques,58214730,782631728,1477246321,1554221966,,Video-55fe8afc-c2ac-4650-95b7-11c6a1e7d00d_processed-preview.jpg
00058609,00037116,0,10277401,,,Whiteboard practice,620709743,1439093055,1477082497,1571330207,,unknown
00058570,00037090,0,143935,,,Photobiomodulation aka Low Level Light Therapy,628158360,1865090498,1477071704,1597081074,37090.srt,9f6fd2a9-1a34-469e-ab0d-a0824e76f465_screen_capture_video_1477067375_display0_high_0157.jpg
00058518,00037053,0,143935,,,Lecture 2-Chapter 6,1108977238,1056499457,1477004476,1597081232,37053.srt,3b9e5f64-17e0-429e-8c6d-6b727c51449f_screen_capture_video_1477004485_display0_high_0217.jpg
00058505,00037041,0,43879,,,"My Event on Thursday, October 20, 2016",341136427,666791753,1476996709,1522774181,37041.srt,Mikayla_Vandeberg_636125731566023364_high_0059.jpg
00058388,00285675,11764,39308,2016 Fall Principles of Accounting II ACC 272 A01[53420],lehmancollege,Documents for CashFlows 272,2022105328,1749053081,1476974800,1634510848,,Video-e0664b43-5ddf-4987-8656-7679ff363fea-preview.jpg
00058245,00036905,10177,10277401,Testing 123 - Tryin' out Yuja,stolaf,test,1904726734,96285204,1476914441,1571333298,36905.srt,lcNJaXhCgJz_UDID_100045_ZMRYJ-QP0203PCI1_high_0005.jpg
00058154,00036832,0,8472,,,"My Event on Wednesday, October 19, 2016",1553236027,514169082,1476897277,1611778492,36832.srt,349bc419-4b1f-420f-ba51-37670e93efe9_screen_capture_video_1476897284_display0_high_0043.jpg
00058076,00036783,0,143935,,,OSP 2,1876541947,1080095032,1476855725,1582315911,36783.srt,JessicaLyons_1476856013260_307e126f12d39a35cd5bb2f6dfb5314b_record_high_0013.jpg
