video_id,broadcast_id,class_id,owner_id,class_name,institution,title,auth_code,edit_auth_code,creation,modification,caption_key,thumb_key
02049982,01943617,0,28754090,,,EDUC 362: Course Changes_edited,57804219,1941822724,1603289956,1603292873,1943617_English,NMy2gP-3A02DC94-F8F9-41DD-A6B3-F2062087A9B5_desktop.mp4-preview.jpg
02049969,01943604,0,14330927,,,"My Event on Wednesday, October 21, 2020",1857417801,75158330,1603289783,1603289783,,unknown
02049917,01943554,123531,10606576,"UND01-2110-CE306-ME306-13698-13707-07444-07484 - CE 306, ME 306: Fluid Mechanics - 13698-13707-07444-07484 - F20",und,Lecture 21 10212020 Internal Incompressible Viscous Flow II,900566963,533894553,1603289106,1632153131,1943554_English,7ec6f86f-d804-43b3-9426-f020508ffc8e_screen_capture_video_1603289109_display0_join_high_0205.jpg
02049974,01943609,0,32125345,,,RGB Color Controller,218503319,1282787656,1603289850,1603414910,,trim.1E4AD81E-5BAB-4465-BA6B-D43B2187835B.MOV.mp4_processed-preview.jpg
02049878,01943518,0,19710368,,,PHRM 451,1487788937,5286808,1603288805,1603299363,,825f430c-a639-42de-a41b-d22ed9968a5f_screen_capture_video_1603288801_display0.mp4-preview.jpg
02049961,01943596,144589,13385711,MATH2413-50ABC-202110 - MATH2413-50ABC-202110,blinn,3.7 Video Lecture,1025970535,1413255952,1603289668,1603306835,1943596_English,Video-a09e1d9a-c013-4fae-8048-ca5d9d1740cb_processed.mp4-preview.jpg
02049948,01943583,144589,13385711,MATH2413-50ABC-202110 - MATH2413-50ABC-202110,blinn,3.5 Video Lecture,1691503544,78839814,1603289570,1603306835,1943583_English,Video-7690e474-5193-4bcf-8924-0e9c228ac3c3_processed.mp4-preview.jpg
02049935,01943571,0,409315,,,Social Class in the US,976755836,253576740,1603289358,1603292414,1943571_English,wnorris_637388717482159481_1.mp4-preview.jpg
02049839,01943479,0,15920296,,,"My Event on Wednesday, October 21, 2020",1635430026,1199812175,1603288511,1607532738,1943479_English,dvTBT2T5T3TDTlTei0TOIYTxIlTNT3unTvT8IzuATaTRHZTrCGhLT7uv_video.mp4-preview.jpg
02049826,01943467,123313,5467937,UND01-2110-CE313-13687-13699 - CE 313: General Surveying - 13687-13699 - F20,und,10/21/20 Lecture - Preview Exam #2,901760086,1506016618,1603288316,1632153044,1943467_English,bdockter_637388670973249600_1.mp4-preview.jpg
02049909,01943546,0,31364736,,,NET203-Mod9-QoS,1333216337,1566726094,1603288996,1629727326,1943546_English,ae4b100c-d527-426a-b50b-199c2f76d8ab_screen_capture_video_1603288981_display0.mp4-preview.jpg
02049813,01943454,152398,16243089,MATH2413-50DEF-202110 - MATH2413-50DEF-202110,blinn,Zoom Recording:  Section 4.7 8AM,125122415,983610374,1603287961,1603461115,1943454_English,Video-69fbafad-4281-47b5-9841-5bf8da182838_processed.mp4-preview.jpg
02049896,01943535,0,10705270,,,HTML 10-20,1745606593,1019374672,1603288904,1603460407,1943535_English,Video-a64d37ef-2a3a-45f8-8cf9-b1747470bbcb_processed.mp4-preview.jpg
02049883,01943522,0,18125206,,,Parkinsons,1509999483,1054345472,1603288847,1603288847,,unknown
02049965,01943600,0,43819883,,,zoom_0,1111743139,776825237,1603289719,1603367984,1943600_English,Video-3cfa8b99-1fb2-4770-8d35-050b401f4761_processed.mp4-preview.jpg
02049870,01943510,0,53403976,,,"Chapter 7 - Consumers, Producers, and the Efficiency of Markets (ECO 2030 - Flohr)",1225814990,682894234,1603288746,1603461965,1943510_English,Video-c9a463a1-a91b-4dc5-8c3a-b3444dad4514_processed.mp4-preview.jpg
02049926,01943563,144589,13385711,MATH2413-50ABC-202110 - MATH2413-50ABC-202110,blinn,3.11 Video Lecture,1234190679,1432322218,1603289254,1603306835,1943563_English,Video-f35a1078-360b-433c-945c-baeaf75550f3_processed.mp4-preview.jpg
02049748,01943391,159083,14335191,20-FA-MAT-1302-81D - 20/FA-MAT-1302-81D-College Algebra,txwes,2nd Six Weeks First Day,1210364979,869020236,1603286751,1603331178,,Video-f1b9da0d-b070-458d-8cca-f98afbcdd1c9_processed.mp4-preview.jpg
02049735,01943379,0,49378192,,,IMG_0282,777748432,188882674,1603286266,1603308510,,Video-d4e1e5e4-5f65-4c10-a3bd-82f56c0325ed_processed.mp4-preview.jpg
02049818,01943459,0,44482980,,,Skeletal Muscle Anatomy & Physiology I Recording October 19,1168891614,1123156737,1603288076,1603300151,1943459_English,Video-6fca527e-73bd-4b75-80e8-231d8e0de51b_processed.mp4-preview.jpg
02049900,01943539,0,11338,,,"0975/1400 on Wednesday, October 21, 2020",237970496,660696482,1603288911,1603311002,1943539_English,32edd057-2f30-4655-834c-911fcdcd7f9d_screen_capture_video_1603288893_display0.mp4-preview.jpg
02049722,01943366,0,30833782,,,Week 8 skills demo,1561787729,2093459159,1603286000,1603918050,,Video-6a827515-9717-4bfb-8d5f-fe5846e10175_processed.mp4-preview.jpg
