video_id,broadcast_id,class_id,owner_id,class_name,institution,title,auth_code,edit_auth_code,creation,modification,caption_key,thumb_key
04169999,04002465,0,127587463,,,jonathan portfolio,223845987,1404673625,1642714226,1642720858,,Video-cdf872c6-7bfd-365b-99e5-ffefcd42a8cd_original_0009.jpg
04169998,04002464,0,127587463,,,trim.E56B3301-B967-4AF5-8F04-7D17D0ADD8BB,55049075,737019238,1642714225,1642720825,,Video-1bb7d320-f643-320f-97d5-cc440c433485_original_0001.jpg
04169997,04002463,0,127587463,,,De-Escalation Video,2139695629,1351425515,1642714224,1642720904,,Video-c4dd085c-68d3-386b-988d-1aa925dda3be_original_0001.jpg
04169996,04002462,0,127587463,,,ENGL 1301 Week 15 Guidance,480425564,1274391383,1642714224,1642720822,,Video-158aaf68-8c73-37b3-a1d6-c5c125199cf1_original_0013.jpg
04169995,04002461,0,127587463,,,"Kaltura Capture recording - December 3rd 2019, 4:41:44 pm",67492406,240564741,1642714224,1642714224,,unknown
04169994,04002460,0,127587463,,,jonathan portfolio - Quiz,58292458,474607643,1642714224,1642720878,,Video-667daceb-930f-3fe0-a12b-30f3a0a323fc_original_0005.jpg
04169992,04002458,0,127587463,,,White_InformativeSPCH,978073488,547042093,1642714224,1642720838,,Video-0884088b-ee8e-38bd-a82c-629e20aad869_original_0039.jpg
04169991,04002457,0,127587463,,,"Kaltura Capture recording - November 27th 2019, 11:05:55 pm",1353646568,18201009,1642714222,1642720945,,Video-5dc84594-31bc-39de-86c6-6a987a8f073d_original_0079.jpg
04169989,04002455,0,136839411,,,"Chapter 10 - Part 2 - Account for Bonds at Par, Discount, and Premium",343868093,1543264727,1642714222,1645548953,,Video-850dab0f-98d1-34df-8250-c2e7ce6c999c_original_0105.jpg
04169988,04002454,0,127587463,,,"Kaltura Capture recording - December 1st 2019, 7:36:11 pm",273302331,2052736280,1642714222,1642720840,,Video-a49082b2-b5be-3b79-964f-2e545fca24ce_original_0049.jpg
04169987,04002453,0,127587463,,,Thai opinion feedback video,1743120762,743984739,1642714221,1642721132,,Video-f15fcb04-957f-3c83-a2d8-7684df79813f_original_0124.jpg
04169986,04002452,0,127587463,,,video-1575341164.mp4,1408527636,482531194,1642714220,1642720790,,Video-1d93e02e-29f7-34b3-b321-ba4a01c9c42c_original_0001.jpg
04169985,04002451,0,127587463,,,"Kaltura Capture recording - December 2nd 2019, 11:53:02 pm",1707939159,776655774,1642714220,1642714220,,unknown
04169984,04002450,0,127587463,,,"Evans_SPCH_Informative - December 1st 2019, 5:26:24 pm",1432442831,1262604735,1642714220,1645746339,,Video-599bc1be-11e3-30e4-bea8-01efe872889b_original_0058.jpg
04169983,04002449,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 11:26:52 pm",896844155,1860817164,1642714219,1642720933,,Video-3b1f60f7-6a5f-3e7a-8b89-2ee909dd68b3_original_0018.jpg
04169982,04002448,0,127587463,,,Week 7 Video Overview,653516541,1979896006,1642714219,1642720824,,Video-066604ea-d45d-3a40-8c14-2117e8f970fa_original_0015.jpg
04169981,04002447,0,127587463,,,"Kaltura Capture recording - December 2nd 2019, 11:23:18 pm",215854356,2138840078,1642714219,1642714219,,unknown
04169980,04002446,0,127587463,,,"Kaltura Capture recording - November 28th 2019, 5:14:27 am",1976439258,196380728,1642714219,1642720860,,Video-a0d59499-e6d2-32a8-af3c-f487d2295330_original_0001.jpg
04169979,04002445,0,127587463,,,"Kaltura Capture recording - December 1st 2019, 7:15:28 pm",1556909933,1779367738,1642714218,1642720856,,Video-7d42d8b9-94b5-3627-b65f-99dcba0075e6_original_0037.jpg
04169978,04002444,0,127587463,,,Visual,22435487,43982463,1642714217,1642720785,,Video-09270c1e-5c9e-3594-b5ec-a346f13aa063_original_0001.jpg
04169977,04002443,0,136839411,,,Chapter 11 - Concept Check 11.1 Review,1185354479,1878103968,1642714217,1645548954,,Video-5de3d4f8-27c5-3610-9180-e6717b57e081_original_0001.jpg
04169976,04002442,0,127587463,,,SCC7,750397121,2000969363,1642714217,1642714217,,unknown
04169975,04002441,0,127587463,,,test,855073274,1236835856,1642714216,1642720779,,Video-d3fe09a8-9f4c-3cba-8c10-3b53db9f012a_original_0003.jpg
04169974,04002440,0,149185942,,,Lecture 4,549666790,816469748,1642714216,1648662479,,Video-f0b61dc4-d9c4-3393-a45e-b4104f6b2cc0_original_0181.jpg
04169973,04002439,0,127587463,,,Intro speech,573317876,345581182,1642714215,1642721044,,Video-7ab62f59-0080-33a7-a372-5a4587dd7079_original_0028.jpg
04169972,04002438,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 10:36:11 pm",1080615425,745264198,1642714215,1642720812,,Video-0c7ff5fe-be64-3f59-a125-c57d01a84f6a_original_0016.jpg
04169971,04002437,0,146538693,,,Video 1.1,1059321611,102045350,1642714214,1654802864,,Video-f43fc66b-31d5-3fbb-a3c6-a6e99eba7f77_original_0001.jpg
04169970,04002436,0,127587463,,,Final speech - persuasive FINAL,1296032847,1451543779,1642714214,1642720973,,Video-f7d30f75-39ac-340f-95a7-8872a0f082f0_original_0021.jpg
04169969,04002435,0,127587463,,,Special Occasion Speech,683431959,1575369648,1642714214,1642720793,,Video-f84d18ad-ab2c-3479-9748-5281961532f9_original_0015.jpg
04169968,04002434,0,127587463,,,Travis Jordan Persuasive Speech 11/26/19,1337933879,159665135,1642714214,1642720858,,Video-ae875d50-b894-3be0-a618-612ccb7b5114_original_0055.jpg
04169967,04002433,0,127587463,,,interview,61168123,1779827408,1642714213,1642720820,,Video-5b335f2b-2df0-3a13-89e3-9bbd483de759_original_0001.jpg
04169966,04002432,0,127587463,,,HEB persuasive Megan V,1317765633,1759852022,1642714212,1642721011,,Video-045c40fa-78f7-342b-a95f-7c439bc160eb_original_0064.jpg
04169965,04002431,0,127587463,,,INF.SPEECH_Trim,295528250,1347552039,1642714212,1642720799,,Video-a1543bd4-d270-3b0b-8ab6-ce8c6166df87_original_0073.jpg
04169964,04002430,0,127587463,,,"Kaltura Capture recording - November 29th 2019, 3:03:23 pm",1662343931,59533462,1642714211,1642720772,,Video-1a1c4632-6b77-3a2c-aeee-20188e739e83_original_0005.jpg
04169963,04002429,0,149185942,,,Lecture 4,295672309,2041907505,1642714211,1648662479,,Video-7ebeb7ed-35a1-321e-b211-4ec84b8a6004_original_0057.jpg
04169962,04002428,0,127587463,,,Travis Jordan Persuasive Speech For 11/26/19,1982889308,2035122372,1642714211,1642720813,,Video-39af1738-8126-3efe-968f-b2264f9ceed8_original_0063.jpg
04169961,04002427,0,137583558,,,Week 15 Intro F19,1516109029,918442604,1642714210,1648327307,,Video-fa82c859-971d-3fac-a2a1-39d70bd9a341_original_0109.jpg
04169960,04002426,0,137583558,,,Media Law Recording,344631708,854165951,1642714209,1648327312,,Video-10cac016-5024-387f-a59c-232dca4a8981_original_0001.jpg
04169959,04002425,0,137583558,,,Media Ethics Recording,1456260198,1252361480,1642714209,1648327319,,Video-45f54285-7aa8-3d56-9275-821100180924_original_0043.jpg
04169958,04002424,0,127587463,,,Rovi opinion essay video feedback,1419632864,1680746355,1642714209,1642721104,,Video-a23866f9-3661-37fe-8afe-b5ea72fe3a4f_original_0151.jpg
04169957,04002423,0,127587463,,,Special Occasion Speech,1050846384,90192509,1642714207,1642720763,,Video-e5113a74-eb1b-3dbe-883e-40228dee5d8b_original_0033.jpg
04169956,04002422,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 8:52:04 pm",1963422057,119927315,1642714207,1642720917,,Video-e97724db-cbdd-372a-a2cc-028c57294696_original_0047.jpg
04169955,04002421,0,127587463,,,"Kaltura Capture recording - November 29th 2019, 3:42:13 pm",1604834063,1812555124,1642714207,1642720789,,Video-9acd38b7-9c7d-3b7b-ab1b-4ff7447415d6_original_0001.jpg
04169954,04002420,0,127587463,,,depression informative  speech,2023378180,1990750597,1642714207,1642721026,,Video-00114af1-bc34-30b3-b626-242dfe2fcd3d_original_0064.jpg
04169953,04002419,0,149185942,,,Lecture 4,1718361249,1652140351,1642714206,1648662479,,Video-e43e4ba4-2ff8-30e7-8c49-950b07bf71b3_original_0178.jpg
04169952,04002418,0,127587463,,,"Kaltura Capture recording - November 27th 2019, 2:52:32 pm",1371007263,555761849,1642714206,1642714206,,unknown
04169951,04002417,0,149185942,,,Lecture 3,1272419611,423056228,1642714206,1648662479,,Video-2d801b1d-268e-3fbb-beca-f3babafe4193_original_0235.jpg
04169950,04002416,0,149185942,,,Lecture 3,1139525629,138325857,1642714206,1648662479,,Video-fbc64866-588b-3dfa-b3dc-895599c14bde_original_0115.jpg
04169949,04002415,0,8012247,,,FamLaw Berk Week 4 Lesson 3 DOMA Windsor and Substantive Due Process W22,1907046685,1049650151,1642714205,1642715489,4002415_English.srt,VyTqTRTZTjTpu8TgIpTBIgu5TYTquPTduVH1TBuOC2TltjsVTKhB_desktop_782307848_784002415-preview.jpg
04169948,04002414,0,127587463,,,Ngan opinion video feedback,1886746880,830692585,1642714204,1642720958,,Video-2168a0dd-0547-388d-9b02-897dcee0e602_original_0141.jpg
04169947,04002413,0,127587463,,,"Kaltura Capture recording - November 29th 2019, 3:37:24 pm",714222957,1302151451,1642714204,1642720772,,Video-3a78bc48-f3b6-3d88-ae8e-1a106665d6cc_original_0001.jpg
04169946,04002412,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 11:22:06 pm",226841018,990500954,1642714204,1642720847,,Video-c886f380-bd44-3eb9-bc03-537d481ee717_original_0025.jpg
04169945,04002411,0,149185942,,,Lecture 6,1193995358,696623331,1642714204,1648662479,,Video-f2d7e798-0c71-3d25-a6a0-f1f66407b2c5_original_0209.jpg
04169944,04002410,0,127587463,,,"Kaltura Capture recording - November 29th 2019, 3:21:44 pm",1661163395,969039644,1642714203,1642720782,,Video-97be76b8-2067-3b1e-9a33-e5d280617da0_original_0013.jpg
04169943,04002409,0,127587463,,,"Kaltura Capture recording - November 18th 2019, 10:14:26 pm",1961365741,241130555,1642714202,1642720771,,Video-42c0e052-e777-3dfd-ae57-9180be521061_original_0001.jpg
04169942,04002408,0,127587463,,,Martinez_HITT_1305_Pronounciation Assign 2,1164821318,2113166009,1642714202,1642720772,,Video-7591c2c9-1bda-3641-a494-69b477f60fe7_original_0025.jpg
04169941,04002407,0,127587463,,,Aidee Garza's Portfolio,72726642,1019170445,1642714202,1642720740,,Video-755881da-68f4-3387-b260-16e05eac78fa_original_0013.jpg
04169940,04002406,0,127587463,,,Martinez_HITT_1305_Pronounciation Assign 1,1809369594,1802139721,1642714201,1642720765,,Video-621482cc-7402-38a8-8682-b05084e8de2b_original_0001.jpg
04169939,04002405,0,127587463,,,"Kaltura Capture recording - November 29th 2019, 3:28:52 pm",588292474,1184467055,1642714201,1642720752,,Video-f8bdfba0-4e5d-321c-afef-e4db318d316b_original_0005.jpg
04169938,04002404,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 8:01:16 pm",75285198,945192811,1642714201,1642720772,,Video-29b8a84d-298c-3db1-bdc4-cea7813e5377_original_0043.jpg
04169937,04002403,0,127587463,,,"Kaltura Capture recording - November 29th 2019, 3:06:11 pm",1789336398,418187548,1642714200,1642720770,,Video-c2eee5ad-0889-3c30-883f-9d2da988eb56_original_0009.jpg
04169936,04002402,0,127587463,,,"Kaltura Capture recording - November 29th 2019, 3:40:24 pm",1904601803,891952610,1642714199,1642720748,,Video-fd159645-3cd9-3301-8c37-d1cd7e6a3325_original_0001.jpg
04169935,04002401,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 7:39:49 pm",1305218356,1618729995,1642714199,1642720894,,Video-4f3a6757-c78d-3975-b3f4-4bfe381e3b0b_original_0001.jpg
04169934,04002400,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 7:18:03 pm",1104838367,1354361442,1642714199,1642720872,,Video-de5cba13-08a7-3cce-891e-83e42edf9645_original_0061.jpg
04169933,04002399,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 8:37:15 pm",1002442914,1673351985,1642714198,1642720782,,Video-5199c9fb-fa18-3821-ae99-43867316c333_original_0040.jpg
04169932,04002398,0,127587463,,,"Kaltura Capture recording - November 27th 2019, 2:49:31 pm",1546232110,155398858,1642714197,1642714197,,unknown
04169931,04002397,0,136840736,,,Practice Lab Practical Part 2: Topographic Maps (Attempt 2),763456554,926933753,1642714197,1645022573,,Video-5a7ebd10-aacf-35de-9578-d4ff4aba8caf_original_0223.jpg
04169930,04002396,0,127587463,,,Persuasive Speech,2001026389,725375116,1642714197,1642720844,,Video-0ff5fbac-f092-3032-91a4-fc79d31037f3_original_0081.jpg
04169929,04002395,0,127587463,,,Medina_HITT_1305_Pronunciation Assign,1404098128,1513960025,1642714197,1642714197,,unknown
04169928,04002394,0,127587463,,,Tran_HITT_1305_ Pronunciation Assign.,71408283,1965437029,1642714196,1642714196,,unknown
04169927,04002393,0,127587463,,,medical report 2,1786135919,1656736544,1642714196,1642714196,,unknown
04169926,04002392,0,127587463,,,MEDICAL REPORT 1,817673198,1275636595,1642714195,1642714195,,unknown
04169925,04002391,0,127587463,,,MEDICAL REPORT 1,1377720210,1910604489,1642714195,1642714195,,unknown
04169924,04002390,0,149185942,,,Lecture 6,261449360,1107486323,1642714194,1648662479,,Video-1c92d876-dc62-3e23-9a09-ff9771b21e2d_original_0240.jpg
04169923,04002389,0,138367478,,,What is Financial Aid-Module - Quiz,1365571280,902677604,1642714194,1643932342,4002389_English.srt,Video-c5322a61-ae7c-3d74-a83d-898e3786f62e_original_0166.jpg
04169922,04002388,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 9:36:03 pm",1459480727,871271968,1642714194,1642720791,,Video-7b1a8ac9-ea00-30cf-923a-2cdc635b3b00_original_0047.jpg
04169921,04002387,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 9:00:55 pm",866440678,1942726067,1642714193,1642720877,,Video-ab8ae4c7-6aad-3b18-9ce8-6291ac152fdc_original_0001.jpg
04169920,04002386,0,127587463,,,"Kaltura Capture recording - November 25th 2019, 1:25:54 pm",978515805,1543114296,1642714192,1642720765,,Video-f5c363e0-c1ca-3de1-b809-915be1357a08_original_0011.jpg
04169919,04002385,0,127587463,,,"Kaltura Capture recording - November 27th 2019, 7:58:21 pm",585481513,300877037,1642714192,1642714192,,unknown
04169918,04002384,0,127587463,,,Newton_HITT1305_PronunicationAssign,1861526564,1921512041,1642714192,1642714192,,unknown
04169917,04002383,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 10:19:15 pm",1059929263,188371097,1642714192,1648660799,,Video-9e0f7019-61a3-367f-9719-07d1a287e132_original_0021.jpg
04169916,04002382,0,127587463,,,"Kaltura Capture recording - November 21st 2019, 4:27:15 pm",57861561,1477143377,1642714190,1642720827,,Video-fcaa1e47-a269-3187-871a-9b633dc9d2d9_original_0045.jpg
04169915,04002381,0,127587463,,,FUNDAMENTALS,1506359891,1866277292,1642714190,1642720750,,Video-ee0e910f-c1ed-3814-adcb-94587663cf28_original_0003.jpg
04169914,04002380,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 8:39:02 pm",1865328926,261704797,1642714190,1642720707,,Video-caa50b8e-7386-3cc6-a170-7272e789e1fd_original_0003.jpg
04169913,04002379,0,146538693,,,2019_0101_001737_005,2146306764,883703003,1642714190,1654802864,,Video-bbc324b1-701b-3421-81e9-39a3e475da4d_original_0001.jpg
04169912,04002378,0,127587463,,,GonzalesC_HITT_1305_Pronunciation Assign,1792795821,1371930709,1642714189,1642714190,,unknown
04169911,04002377,0,127587463,,,"Kaltura Capture recording - November 27th 2019, 7:17:45 pm",1973871306,750987639,1642714189,1642714189,,unknown
04169910,04002376,0,127587463,,,Huynh_HITT_1305_PronunciationAssign,1701290079,151392389,1642714189,1642720751,,Video-978e6b16-eace-362c-a70d-93d58a439ef2_original_0027.jpg
04169909,04002375,0,127587463,,,"Informative Speech-3 ""Other"" Sensory Systems",1177344574,1553301668,1642714189,1642720846,,Video-3be6682f-d13f-3c89-866c-cc01c4e945b8_original_0046.jpg
04169908,04002374,0,127587463,,,"Kaltura Capture recording - November 27th 2019, 7:01:43 pm",1873112574,1751946828,1642714189,1642714189,,unknown
04169907,04002373,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 8:47:06 pm",995429864,737755140,1642714188,1642720725,,Video-680f3f06-9466-3a27-97b7-03646be774ed_original_0016.jpg
04169906,04002372,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 9:36:23 pm",330922651,1554755382,1642714187,1642720793,,Video-77839fe2-1e37-3474-ad84-d36d11c4f348_original_0079.jpg
04169905,04002371,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 11:17:58 pm",1667880875,665110651,1642714187,1642720753,,Video-ea9f05ce-8581-3ddf-8119-27582f0526fa_original_0007.jpg
04169904,04002370,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 6:43:24 pm",1260646201,598169614,1642714187,1642720784,,Video-511c00b7-dbb8-3bad-af5b-af9c64f1eab4_original_0022.jpg
04169903,04002369,0,127587463,,,"Kaltura Capture recording - November 27th 2019, 6:25:27 pm",1651526487,1864829109,1642714187,1642714187,,unknown
04169902,04002368,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 8:41:57 pm",908652100,412470507,1642714186,1642720795,,Video-ed0743e0-1a18-3159-ae75-f6462368da1d_original_0039.jpg
04169901,04002367,0,127587463,,,Lopez_SPCH_DonatingBlood,962141227,999340526,1642714186,1642720742,,Video-13901402-913e-32a2-8de1-6829c76b0fe3_original_0001.jpg
04169900,04002366,0,130185409,,,Ch. 7 The Governor in Texas,1062987001,2081021925,1642714186,1646162248,,Video-3d034c5e-396b-378d-8246-3e66fad15888_original_0131.jpg
04169899,04002365,0,127587463,,,Eliza opinion essay video feedback,941040076,1818037770,1642714186,1642720902,,Video-071d8d50-7ab1-3141-9cfb-f2ca87c860fa_original_0027.jpg
04169898,04002364,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 8:49:39 pm",1435675921,633881694,1642714184,1642720770,,Video-93770fac-9736-3f50-a8e7-b7f477eb8717_original_0020.jpg
04169897,04002363,0,1026443,,,1-20-2,1092460687,1988784796,1642714184,1646244409,4002363_English,Video-90e697b9-f087-42e6-ad17-1cf3426d7ab9_processed.mp4-preview.jpg
04169896,04002362,0,127587463,,,Hai opinion video feedback,931227877,1116546824,1642714184,1642720892,,Video-bd906ae7-d625-3f54-b558-7168784e2d87_original_0064.jpg
04169895,04002361,0,127587463,,,"Kaltura Capture recording - November 27th 2019, 2:39:23 pm",1483650200,340744009,1642714184,1642714184,,unknown
04169894,04002360,0,127587463,,,Vi opinion essay video feedback,1211564061,1358676988,1642714184,1642720964,,Video-f235a93b-f73a-3c7f-976d-b6fdb4e4bc23_original_0001.jpg
04169893,04002359,0,127587463,,,"Kaltura Capture recording - November 27th 2019, 2:34:20 pm",439531094,2071728619,1642714184,1642714184,,unknown
04169892,04002358,0,138367478,,,What is Financial Aid-Module - Quiz,1455789572,655287451,1642714183,1643932342,4002358_English.srt,Video-fd1c4619-f2bf-31e7-ace8-d28b878e4990_original_0111.jpg
04169891,04002357,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 10:56:10 pm",2051828133,328414672,1642714183,1642720723,,Video-6e91eab3-ec61-3220-8cad-d620d78cad87_original_0025.jpg
04169890,04002356,0,127587463,,,Medina_HITT_1305_Pronunciation Assign #1,430389826,1014158742,1642714182,1642714182,,unknown
04169889,04002355,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 8:11:34 pm",90022390,398223784,1642714181,1642720753,,Video-382e7175-c5c2-33f3-9ad2-97cf2c80ca04_original_0001.jpg
04169888,04002354,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 11:35:26 pm",80893243,1628772082,1642714181,1642714181,,unknown
04169887,04002353,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 10:42:23 pm",1046656263,597673444,1642714181,1642720713,,Video-be0ef1e5-f8b5-388e-a37d-3a2e413a401e_original_0006.jpg
04169886,04002352,0,12988116,,,Chapter Two- Personal and Organizational Accountability,1976261527,792734660,1642714181,1643220358,4002352_English,psilva3_637782893564357666_1.mp4-preview.jpg
04169885,04002351,0,127587463,,,Watkins_HITT_1305_ Pronunciation Assignment,140747879,935410210,1642714181,1642714181,,unknown
04169884,04002350,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 9:36:40 pm",1919626079,977533227,1642714180,1642720707,,Video-1201a815-1a52-353d-bef3-28760ca049ec_original_0002.jpg
04169883,04002349,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 11:30:40 pm",328720994,1421130354,1642714179,1642714179,,unknown
04169882,04002348,0,127587463,,,Cruz Vargas_HITT_1305_ Pronunciation Assign.,1880092022,363896063,1642714179,1642721873,,Video-5287626d-1097-3afc-9cfe-7b8472bd1533_original_0001.jpg
04169881,04002347,0,127587463,,,pursuasive speech. Kaelee Patton,2045380721,193153971,1642714179,1642720864,,Video-072dc363-3cf3-3659-acd6-eee83bcc453f_original_0058.jpg
04169880,04002346,0,127587463,,,Week #14 Chat,145254526,1987191562,1642714179,1644019627,,Video-90a20d9f-84a7-3fc7-a2e0-e86679eded6d_original_0019.jpg
04169879,04002345,0,127587463,,,"Kaltura Capture recording - November 26th 2019, 9:49:24 pm",1192840087,872121451,1642714178,1642720709,,Video-d2b5f1b8-90f9-3649-bf8a-02f8c379f1db_original_0017.jpg
04169877,04002343,0,127587463,,,Medical Report #2,1055425348,829540999,1642714177,1642714177,,unknown
