video_id,broadcast_id,class_id,owner_id,class_name,institution,title,auth_code,edit_auth_code,creation,modification,caption_key,thumb_key
04137321,03970272,0,135050105,,,Almassi Part I - Quiz,1088358937,455603451,1642543542,1643330632,3970272_English.srt,Video-0a2319e0-82b7-3b60-874f-7c1da57c5d9b_original_0030.jpg
04139687,03972602,0,141143200,,,Language pt 1.mp4,150054588,1424298055,1642550053,1643407949,3972602_English.srt,Video-e77d5822-8519-3b54-a319-b247cbe22ea7_original_0001.jpg
04137182,03970135,0,135049791,,,XIDS 4-7 Update!.mp4,756667782,546874104,1642543263,1643244248,3970135_English.srt,Video-80cc5854-f417-331a-9e5a-7397fb13a3ca_original_0001.jpg
04139636,03972553,0,135050093,,,Learning Culture,1342280853,425021694,1642549774,1643237714,3972553_English.srt,Video-a5755845-2fe8-3403-baa9-529c4ed6c03c_original_0154.jpg
04139912,03972822,0,135050205,,,"Kaltura Capture recording - August 11th 2020, 10:19:06 pm",1004188382,1695312402,1642550899,1643407837,3972822_English.srt,Video-8c82d8f5-b59a-3713-b96d-3243eb428ea1_original_0081.jpg
04137992,03970922,0,117139758,,,UWG Online: Student Resources Intro,1369797481,1896326664,1642545418,1643376522,3970922_English.srt,Video-6c031b91-7745-3204-852c-10298beaf3e2_original_0103.jpg
04138343,03971273,0,135049599,,,Welcome to Police Deviance  Summer 2020!,1259262746,1478438250,1642546375,1643394435,3971273_English.srt,Video-c525ee90-7893-37fa-8dba-5dca16c7a791_original_0001.jpg
04139747,03972662,0,45513352,,,C. Protein Digestion,694887869,1841541644,1642550269,1642555462,3972662_English,Video-4c817875-9011-4bef-ad99-aa69d96605e8_processed.mp4-preview.jpg
04138222,03971152,0,67628948,,,audio_only(6)__xid-46932394_1,713129490,2108822247,1642546075,1642546728,3971152_English,unknown
04136996,03969951,0,135050041,,,"Kaltura Capture recording - March 30th 2020, 8:47:14 pm",1042948548,1451708011,1642542743,1646941174,3969951_English.srt,Video-48d5c43c-856b-36f3-b44f-549c38b89575_original_0052.jpg
04138486,03971413,0,135049742,,,Week 2 Check-in Pop Music Summer 2020,547042923,722762980,1642546777,1651855361,3971413_English.srt,Video-e84b03dd-6706-371b-bfab-2fc96d512781_original_0039.jpg
04137503,03970454,0,135049797,,,Intro Lecture,1363291516,135120028,1642543837,1643395159,3970454_English.srt,Video-201c6471-d30c-3d0e-92c5-e0e041c44db3_original_0163.jpg
04138522,03971449,0,135050099,,,Introduction to Marking Video Quiz,158263907,1017605383,1642546918,1643835365,3971449_English.srt,Video-3f3547ea-cc4c-361a-a30b-0bed3244dc20_original_0001.jpg
04138460,03971388,0,135049693,,,"Kaltura Capture recording - June 8th 2020, 11:30:18 am",1136203118,2118804380,1642546705,1643329260,3971388_English.srt,Video-4c828727-a6e0-313f-8606-fc0e097cd1c4_original_0052.jpg
04138746,03971671,0,168770219,,,ESKTutorial_JasonWeeks-Run-on-Cure,1653433881,2001313333,1642547554,1661374958,3971671_English.srt,Video-cc5286bc-01d7-3bf4-848c-fada850f8e5b_original_0011.jpg
04138889,03971811,0,138125714,,,Introducing Carmen Cabrera,18361695,2057591374,1642548146,1642548146,,unknown
04138704,03971630,0,36701972,,,"Jan. 18 Tuesday-Jan 18, 2022 11:28 AM Pacific Standard Time",414681441,19194824,1642547464,1645894268,3971630_English.srt,Video_Zoom_Recording_f21bf3d1-a085-4ac4-baad-5e2bec7dfca9.mp4_processed-preview.jpg
04139306,03972223,0,136110936,,,Ch. 5-2 Sales Returns & Allowances,1706887831,770968306,1642549254,1650496401,3972223_English.srt,Video-4f69897d-13ee-398b-a14e-e734cd207f55_original_0088.jpg
04139987,03972897,0,130447014,,,N6110 Module 2 Overview,1974808596,1831206725,1642551106,1659716343,3972897_English.srt,Video-0b845cd1-ea8a-33d7-8301-1bd3b79578e2_original_0073.jpg
04138937,03971891,0,46515039,,,Learning Stories AA,620812233,165046443,1642548372,1642549802,3971891_English,unknown
04139539,03972456,0,135049789,,,"24 April, 2020 - Loom Recording.mp4",2076017870,366528179,1642549642,1643312929,3972456_English.srt,Video-fff65a92-ec3e-3cb4-afc5-f205b1c86517_original_0016.jpg
04139158,03972075,0,35829822,,,N22SP Academic Inquiry (ENG-1082-NL06),980485543,434892938,1642548934,1642551497,3972075_English.srt,Video_Zoom_Recording_bbc0693e-6f22-4dea-8200-4a1dcea4ef37.mp4_processed-preview.jpg
04138352,03971282,0,135050125,,,Introduction,1981121856,1199284821,1642546413,1663273225,3971282_English.srt,Video-6e175588-80bc-32e7-bb37-ce562c1fe9bb_original_0056.jpg
04137936,03970868,0,135049713,,,ECONLINE - Ch. 10 - Population Dynamics,1361699743,971108842,1642545119,1651757975,3970868_English.srt,Video-619d54b7-e10b-3777-be44-1f86bd954ad4_original_0213.jpg
04137178,03970131,0,135050105,,,"Kaltura Capture recording - April 6th 2020, 11:52:41 am - Quiz",948680913,703577637,1642543253,1643330632,3970131_English.srt,Video-36290704-4286-351c-92ad-81134a5bb531_original_0001.jpg
04139574,03972491,0,119909982,,,Welcome Course Orientation Video,1752078442,1021037901,1642549679,1645040294,3972491_English.srt,Video-eb2279bd-f3d5-390e-8935-92ccc29ccb30_original_0001.jpg
04139917,03972827,0,135049675,,,Welcome video,1285841020,1661551898,1642550910,1643230049,3972827_English.srt,Video-9a1724d7-c23d-3578-b893-759bfcfe42ac_original_0092.jpg
04139311,03972228,0,136110936,,,Ch. 5-4 Types of Receivables; How A/R Works,1988632636,423561756,1642549270,1650496401,3972228_English.srt,Video-b7af4050-e4ce-3655-a915-28c12f95a8e8_original_0109.jpg
04138456,03971384,0,130447014,,,Sum20 N4507 Mod 2 Welcome,939817466,1204312119,1642546702,1659716343,3971384_English.srt,Video-cf773d8b-799d-3358-8f91-51e11d701d2e_original_0001.jpg
04136775,03969737,0,135050099,,,Online Instruction Video - Quiz,2011051369,1698501101,1642542203,1643835366,,Video-9693168b-be13-3bd1-ab4f-fe5f58768a8f_original_0020.jpg
04139263,03972180,0,135049702,,,9008 - Module 2 Overview Video (5:33) Fall 2020,736578601,1791059036,1642549139,1643230462,3972180_English.srt,Video-a98ad602-72fd-327b-b417-f8a3b0669e03_original_0018.jpg
04137022,03969977,0,8933633,,,Equipment for Basic Blood draw using vacuum tubes,954857978,118578018,1642542850,1642543766,3969977_English,Video-7f244b73-f7c4-4b28-9874-d4276e79028c_processed.mp4-preview.jpg
04139744,03972659,0,135049577,,,MUSC1000_Orientation,147386089,1407688417,1642550260,1643230632,3972659_English.srt,Video-dcc437ff-6ccb-3476-8912-cc1114d8207c_original_0067.jpg
04139063,03971979,0,135050116,,,Discussion Posting 9 - ¿Te gusta viajar?,403518962,997808693,1642548583,1643388384,,Video-4f657a8a-e050-315c-891c-9c87fbbfd305_original_0022.jpg
04139422,03972339,0,135050208,,,Understanding Plagiarism.mp4 - Quiz,18503558,1752239176,1642549491,1643393378,3972339_English.srt,Video-ca11ae30-2df7-3f04-83a6-a783859ac605_original_0089.jpg
04139640,03972557,0,135049569,,,Welcome to ENGL 2130,267939907,136913777,1642549786,1643919998,3972557_English.srt,Video-d537ef87-98a6-3dcd-b9c0-3c4e486a2478_original_0024.jpg
04139540,03972457,0,135049531,,,Data Collection Techniques Part 2,1838131887,1702028107,1642549644,1643244997,3972457_English.srt,Video-86f1ccfa-7331-3d1f-a67f-e1553e99e6ad_original_0017.jpg
04137308,03970259,0,135050041,,,"Kaltura Capture recording - April 9th 2020, 2:31:25 pm",1676927758,2140332059,1642543525,1645125218,3970259_English.srt,Video-237e394c-70cb-37dd-a7db-29f13f8eb972_original_0113.jpg
04138951,03971872,0,135049623,,,Resistance Training_Part #,1146866454,1820119406,1642548337,1643229180,3971872_English.srt,Video-1b213b8d-3fca-3efc-9657-498617746e29_original_0137.jpg
04136792,03969753,0,136110936,,,Ch. 10-12  Ratio Analysis,1139934442,407138989,1642542232,1650496404,3969753_English.srt,Video-a2df3b36-6351-3eb9-960c-f61353734c02_original_0049.jpg
04136580,03969543,0,135050041,,,"Kaltura Capture recording - March 10th 2020, 5:03:02 pm",903942289,2067059881,1642541801,1646941174,,Video-5cde346a-b722-3a4e-a812-b3d93b7371a8_original_0111.jpg
04138005,03970935,0,135049713,,,ECONLINE - Global Ecology - Oxygen and Ozone (Ch. 23),1272659284,1697004887,1642545539,1651757975,3970935_English.srt,Video-181dfb67-2e87-3190-b68c-f236d458f3bf_original_0154.jpg
04138261,03971192,0,141128274,,,Word Demo,377241667,1972948631,1642546151,1643403905,3971192_English.srt,Video-853a96f7-a8b4-3c24-8452-92aed12e2f6c_original_0001.jpg
04137529,03970478,0,135049791,,,XIDS 4-16 Update!,1727249305,2025618550,1642543882,1643244248,3970478_English.srt,Video-62ef99b1-9961-3965-ba4f-89db44185c3e_original_0024.jpg
04139721,03972636,0,135050134,,,Welcome 2130,1159633723,701983543,1642550183,1643236048,3972636_English.srt,Video-0deca2b9-3775-32e0-955f-9d2f8a7e59cd_original_0036.jpg
04139795,03972710,0,136728098,,,Sergio Robles-Rodriguez 2022-01-18,14679359,997636726,1642550451,1642550626,,exJE7d-C1C47A80-84A6-430F-BAB3-CA4C4BB51C81_desktop0.mp4-preview.jpg
04137165,03970119,0,135050105,,,"Kaltura Capture recording - April 6th 2020, 9:12:08 am",513040726,529046832,1642543232,1643330632,3970119_English.srt,Video-8d72fe08-31b0-362c-a2fc-af1e43e6ec37_original_0073.jpg
04139921,03972832,0,69919997,,,Introduction,1569654206,1155222045,1642550931,1642551627,3972832_English,mbonds2_637781261272530070_1.mp4-preview.jpg
04138062,03970992,0,119909982,,,"Diversity, Inclusion, & Implicit Bias",1888581830,613538222,1642545767,1645040294,3970992_English.srt,Video-154d3116-c45c-3a94-86a4-5ea22eb93522_original_0166.jpg
04138287,03971218,0,135049575,,,3.5 Transformations Of Functions - pt 4.mp4,521910773,1312314125,1642546239,1643491478,3971218_English.srt,Video-6871b719-7b30-3ea7-a0c9-0a95904cdb58_original_0087.jpg
04139934,03972845,0,135049693,,,"Kaltura Capture recording - August 12th 2020, 9:21:24 am",725049268,781229888,1642550959,1643329260,3972845_English.srt,Video-9e7cf009-7eda-3683-953b-249ad9530ea1_original_0065.jpg
04138660,03971587,0,29977352,,,"CC - Main Class Session Bioe 20B AL-Jan 18, 2022 11:26 AM Pacific Standard Time",1124425650,1073142292,1642547362,1642908294,3971587_English,Video_Zoom_Recording_e6acf25c-98a8-4a14-afdc-eb80c2e47e0f.mp4_processed-preview.jpg
04137481,03970432,0,37732505,,,E Care,1314926823,1811841778,1642543790,1642549568,3970432_English.srt,Video_Zoom_Recording_9cdec0d0-e970-4caf-b9d6-ac8cae345f9a.mp4_processed-preview.jpg
04138847,03971770,0,135049623,,,Trial Load and Load Calculation_Video Instructions,1579591181,382627577,1642548018,1643229180,3971770_English.srt,Video-65e12966-f70f-3a50-b045-47fedac6919c_original_0037.jpg
04137312,03970263,0,31710291,,,"CS_061_002 - Lecture-Jan 18, 2022 11:54 AM Pacific Standard Time",1854268053,1380753672,1642543527,1642966603,,Video_Zoom_Recording_e9402eec-f7eb-4edc-9921-7ec9bbd0b7f9.mp4_processed-preview.jpg
04137672,03970618,0,141120804,,,Hi! Checking in ... 4.28,1155251464,1959739412,1642544181,1643401996,3970618_English.srt,Video-c98e80f6-56aa-313e-9c15-8bab4e77fd2e_original_0079.jpg
04139436,03972353,0,135049752,,,Art_and_Ethics,1243493226,2117023588,1642549507,1651856818,3972353_English.srt,Video-453fa03b-9915-3757-95aa-297547de4a05_original_0095.jpg
04138837,03971760,0,40617928,,,M6:D1 reply 2,1703141369,863280534,1642547976,1642547976,,unknown
04139276,03972193,0,135049742,,,Emotion Norms,875735813,933227641,1642549176,1651855253,3972193_English.srt,Video-834a05d8-5788-343e-8672-ed3cddf1d1ec_original_0113.jpg
04139947,03972858,0,135049789,,,History of Graphic Design - Course_Syllabus Intro - Fall 2020,387262912,1730144792,1642551005,1643312929,3972858_English.srt,Video-b4674bda-eeab-3af0-bb19-a7858e346dcf_original_0166.jpg
04139223,03972138,0,135049702,,,Module 2 Overview Video - 9001 Fall 2020,1935397203,1532312409,1642549061,1643230462,3972138_English.srt,Video-82617d07-d8db-3c47-9bc4-5b51094f5b82_original_0061.jpg
04139809,03972722,0,135049956,,,"Kaltura Capture recording - August 11th 2020, 12:57:49 pm",282465862,852610925,1642550532,1643228811,3972722_English.srt,Video-0e9a5851-2579-3eb8-bb3a-c0c10460a0a6_original_0157.jpg
04137468,03970419,0,35558522,,,C22SP Business Ethics (PHI-2060-CO01),295744708,957033963,1642543768,1642551441,3970419_English.srt,Video_Zoom_Recording_0d4e43b9-1069-410e-9978-6088f743222e.mp4_processed-preview.jpg
04137247,03970199,0,135049791,,,1102 4-8 Update!,785338990,1076360450,1642543392,1643244248,3970199_English.srt,Video-dd0a2962-75dc-365a-8615-4eafb93c75b9_original_0011.jpg
04137104,03970059,0,133852904,,,Chapter 12-2,1614391554,1893364298,1642543108,1643423383,3970059_English.srt,Video-00a3ff81-8c90-37d7-8035-624855cea43d_original_0101.jpg
04139727,03972642,0,135049806,,,"Kaltura Capture recording - August 10th 2020, 3:55:07 pm",788305961,677537549,1642550205,1643393904,3972642_English.srt,Video-3b7cf4e7-351d-30b5-8605-81c9f4e26f0c_original_0081.jpg
04137732,03970676,0,135050020,,,K7 Tag 6 Da-compounds,1113733014,549726217,1642544334,1643245156,3970676_English.srt,Video-7d0bd77c-424c-365c-8bf4-aa52ba7550af_original_0001.jpg
04139461,03972378,0,135049809,,,Instructor Overview Video  of Module 7 ,1629449843,1503560085,1642549544,1644413605,3972378_English.srt,Video-2210030d-9d98-33af-95d8-2682f81b3fef_original_0109.jpg
