video_id,broadcast_id,class_id,owner_id,class_name,institution,title,auth_code,edit_auth_code,creation,modification,caption_key,thumb_key
00319961,00279806,0,1306073,,,Module 1 Project Feedback - Drayce Holloway,469514952,510952000,1550981167,1550987010,279806_English.srt,42e2b795-dc83-4851-89fb-83b57a7a730b_screen_capture_video_1550980920_display0_high_0051.jpg
00319896,00279747,0,3346832,,,"My Event on Saturday, February 23, 2019",2136120233,1944093689,1550958400,1550958400,,unknown
00319883,00279734,0,3346832,,,"My Event on Saturday, February 23, 2019",577929285,810099986,1550954558,1550956934,,dheapy_636865297089997556_1.mp4-preview.jpg
00319870,00279722,0,3346832,,,"My Event on Saturday, February 23, 2019",1191125316,2073180725,1550948604,1550949629,,dheapy_636865237573759776_1.mp4-preview.jpg
00319831,00279684,0,10241724,,,Laurie Anderson - O Superman [Official Music Video],106002714,627359372,1550928265,1641260582,,Video-a671522e-7a65-4d1b-856f-e0ca4fcab407_processed.mp4-preview.jpg
00319818,00279672,0,2772,,,test yss 2,286429241,774216083,1550901726,1550902875,279672_English.srt,Mark2_Huang_636864805250663410_1_high_0009.jpg
00319792,00279647,46022,97421,"20190113564 - Spring 2019 LLL-280-003 - Top Lang, Lit&Ling",indstate,"My Event on Friday, February 22, 2019",377198996,1530636219,1550895476,1551325441,,spaloma1_636864705998301410_1_high_0009.jpg
00319753,00279608,0,3470604,,,"My Event on Friday, February 22, 2019",118697587,198265637,1550885243,1550885411,,jballard3_636864566042280739_1_high_0025.jpg
00319740,00083901,0,27312,,,Diversity_In_The_Workplace_C06,1659398116,1365260777,1507577779,1550880940,,Video-59a0eadb-5708-42de-9d93-bf3edc56ce82_processed_high_0083.jpg
00319727,00087752,0,27312,,,BBA_207_Exam_3_Stock_Variations_P17_1179_P2,560335065,289271660,1509574890,1550877836,,Video-3972e4cb-9a5f-4b1c-8ed3-fc3cdeadf92d_processed_high_0212.jpg
00319714,00087751,0,27312,,,BBA_207_Exam_3_Ch_6_Review_Part_1_1179,1944665038,1402565246,1509574890,1550877836,,Video-a49166a5-74c3-488e-bfd9-6ca7626ec5e3_processed_high_0049.jpg
00319701,00095014,0,27312,,,Review_2_Chapter_12_Risk_Return_PCD,1410817967,1014491532,1513281984,1550877836,,Video-706f746c-a728-4c9b-9f24-e9cc92d2a1f7_processed_high_0043.jpg
00319675,00279553,42292,447851,IN4MATX 284 LEC A: ADVANCED DESIGN (37005),uci,Wireframing Assignment 3 feedback,1667133088,1267018804,1550876625,1551318828,279553_English.srt,ZWTxTVTnT9TpTOTDIvTxu7iRTOTPIyTGIqInTdu3hzTgtOugTzCy_desktop.mp4-preview.jpg
00319662,00279546,0,27312,,,*SPELLBOUND_Stanley_R,2019758434,680852457,1550875713,1550876920,279546_English.srt,Video-ed134d7e-1f03-4ae0-be2e-ee97c3d9fb36_processed.mp4-preview.jpg
00319649,00279533,49828,1071661,UND01-PEARSON-MASTER-EE623 - EE 623 Master Course,und,EE623_W4_WorkingWithADataSetInTensorFlow ,400313393,1540710738,1550873639,1632240919,279533_English.srt,Video-ea3f55a5-363d-41f0-9442-e7aa9ba56534_processed.mp4-preview.jpg
00319623,00279507,0,10910,,,"My Event on Friday, February 22, 2019",549566473,786015042,1550869369,1550869449,,e44f9818-3c74-483f-b1a1-dcad8545d066_screen_capture_video_1550869336_display0_high_0007.jpg
00319610,00279494,0,10910,,,"My Event on Friday, February 22, 2019",1541716627,913123804,1550868714,1550868802,,e44f9818-3c74-483f-b1a1-dcad8545d066_screen_capture_video_1550868663_display0_high_0011.jpg
