video_id,broadcast_id,class_id,owner_id,class_name,institution,title,auth_code,edit_auth_code,creation,modification,caption_key,thumb_key
06079215,05866914,0,170174382,,,Business Careers - 2-6-13,161802970,1769645163,0,1664813983,,Video-54b8ba2b-2c79-3a59-8567-2a564497afc3-preview.jpg
06078694,05866393,0,170174382,,,The Coddling of the American Mind Lecture,764674385,1427301049,0,1664813907,,Video-c21abc4a-98b6-34a7-bd91-826fbac57ea9-preview.jpg
06079432,05867131,0,170174382,,,Donofrio Calc I review session (12-12-14),1844773316,1246726425,0,1664813904,,Video-f35d935a-ad4e-3956-a5ca-61482b9472d3-preview.jpg
06078467,05866168,0,170174382,,,SS_7e_CB_CH9_ComprehensivePPT 1-2 Rec,1619854524,1762852059,0,1664813911,,Video-c205057d-2f0c-3d95-a25a-adbed62b0891-preview.jpg
06079299,05866998,0,170174382,,,ASL 101 midterm exam video language background part 1,1169404718,1336281494,0,1664813981,,Video-17442e16-4975-3f03-bcbd-a5036d7d4b37-preview.jpg
06078781,05866480,0,170174382,,,Wiley Video: Rolled Omelet,187519313,1981440865,0,1664813908,,Video-f5cc5a33-3ec9-3563-9438-c68308530da4-preview.jpg
06078774,05866473,0,170174382,,,Scientific Notation and the TI 84 Plus Calculator,2090207924,1818893099,0,1664813905,,Video-32f7a9e6-818e-3f93-9a35-024078607ae7-preview.jpg
06078544,05866245,0,170174382,,,"Unit 17-10 The Story Corner, Uncoding the Ethics (Signing Naturally)",1504785018,1391044284,0,1664813901,,Video-817b9310-6b56-35ba-b8ec-97bc1ba44712-preview.jpg
06078150,05865851,0,170174382,,,"Unit 11, Video 9 (Signing Naturally)",888231909,1638077656,0,1664813901,,Video-710b3519-a572-3291-b34e-086fa18ebbbd-preview.jpg
06078867,05866566,0,170174382,,,"Todd Baxter, Class of 2010",1793926469,1529242627,0,1664813913,,Video-03150614-a698-3a03-aeee-3ce83a816077-preview.jpg
06079735,05867435,0,170174382,,,Adult CPR AED (Heartsaver DVDs),583176908,960729459,0,1664898849,,Video-e9f251f9-a12b-3ab7-bd47-9e0472ea1f07-preview.jpg
06078807,05866506,0,170174382,,,Chapter 01,1131311653,1319864675,0,1664813983,,unknown
06078415,05866116,0,170174382,,,S6L Gracey 15-16,2146047162,2013002225,0,1664813906,,Video-ebb6ef60-2612-3c41-9e2c-247875ebac5d-preview.jpg
06078484,05866185,0,170174382,,,2.2pc-Quadrantal and Special Angles-Page 3,511253288,953788977,0,1664813913,,Video-d083f217-fe6a-3d3a-8d67-4552754109a6-preview.jpg
06079048,05866747,0,170174382,,,"Mr. Burns, A Post-Electric Play by Anne Washburn (excerpt from Act 2)",121823698,1053977227,0,1664813982,,Video-19986f2f-dd89-37f6-8981-beb6d5a6521a-preview.jpg
06078698,05866397,0,170174382,,,Living On One Dollar - Part 1,1327827362,1884997712,0,1664813910,,Video-3820030f-e570-395b-9cbd-f8f7d568db94-preview.jpg
06079742,05867442,0,170174382,,,Hotel Lodging Ownership - Part 01,1371641572,1660478620,0,1664813911,5867442_English.srt,Video-511d57c4-6d24-366b-8943-774d2f5d314b-preview.jpg
06078563,05866264,0,170174382,,,LHO_S5L-Away Anterior Sickle,95694426,2015704620,0,1664813907,,Video-d5fa2c1a-2223-3552-82c7-b09c3773f7c9-preview.jpg
06079279,05866978,0,170174382,,,The A Capella Group Visits The Mercer Gallery,316624366,1195522747,0,1666378953,,Video-9846ddec-9cc4-3ee5-a7b6-8e27f0c5336f-preview.jpg
06079753,05867453,0,170174382,,,Topic 7: Assault,365673790,760572247,0,1667417603,,Video-9843d6e1-b746-30f7-91c5-7b2ccd94e6cd-preview.jpg
06077885,05865586,0,170174382,,,Lena Shiao: Welcome to your online course,1087834858,1259980403,0,1664813914,,Video-73a8260e-b3d2-3414-80fe-e69d33d2bb4d-preview.jpg
06079451,05867150,0,170174382,,,LHO_S6L Posterior Explorer,1150501514,622911713,0,1664813906,,Video-70fbbd50-8e3d-32d4-bf25-b13c0f7f52fb-preview.jpg
06079814,05867514,0,170174382,,,Our Garden by Hana Oh,1858761656,927170459,0,1664813907,,Video-2b36f9ff-af52-370c-8829-3144886f42d0-preview.jpg
06079780,05867480,0,170174382,,,Dr. Ann Topping - Introduction to the Damon City Campus (audio only),1012797884,761278214,0,1664813909,,unknown
06079637,05867336,0,170174382,,,Tear Gas - Mandurano (Police Academy Class 46),589249676,832130157,0,1664813980,,Video-f44a36b2-f3ff-30c6-a119-0d0bf334a626-preview.jpg
06079069,05866768,0,170174382,,,Suicide,1918211462,552193706,0,1664813910,,Video-85d72bcb-7651-39c7-a18b-8dad633f0714-preview.jpg
06078078,05865779,0,170174382,,,Atopic Dermatitis and Eczema,1142443652,16191516,0,1664813899,,Video-bbc34cff-a83a-3d9d-aa7d-d5fdaf5bc9f2-preview.jpg
06078412,05866113,0,170174382,,,"Unit 7, Video 11 (Signing Naturally)",730298586,1607443838,0,1664813901,,Video-2fcb8b99-e946-31c2-b259-da953b1be76c-preview.jpg
06079330,05867029,0,170174382,,,Myths of Online Learning: You will be taught how to use a computer,1992087156,1905856509,0,1664813909,,Video-74aab873-b542-34a3-a3fa-e6879e4bb47d-preview.jpg
06078855,05866554,0,170174382,,,14 City Hall,1295227075,970940172,0,1667417623,,Video-203af479-8df6-3ec7-b248-d6255e38a8fb-preview.jpg
06079717,05867417,0,170174382,,,Ave maria,2035198490,1356556834,0,1664814004,,Video-841a7f01-a4d2-32b6-984a-6d9f0d5cd652-preview.jpg
06079206,05866905,0,170174382,,,"Unit 10, Video 11 (Signing Naturally)",2140002016,692921124,0,1664813902,,Video-e733d054-d4b2-3c61-90a3-b4456510d304-preview.jpg
06078686,05866385,0,170174382,,,rxn 3,206646310,18964243,0,1664813905,,Video-c7bf5b0e-f9b9-37c4-80fe-67405f1f95c5-preview.jpg
06078419,05866120,0,170174382,,,Transitions,1744213853,438208335,0,1664813981,,Video-62335a66-979c-3782-a2df-d4a69b81023e-preview.jpg
06079716,05867416,0,170174382,,,01: C.O.P.P.S. - Community Oriented Policing and Problem Solving,74831200,667183389,0,1667417603,,Video-bd9f7c86-e024-3b51-b450-e0c7efdbba08-preview.jpg
06077556,05865259,0,170174382,,,Pepper Spray - McCabe (Police Academy Class 46),748837728,1348605988,0,1664813980,,Video-36038575-61f4-390e-a724-ab65a518162d-preview.jpg
06079950,05867650,0,170174382,,,Chicken Fabrication Master Class,2139703653,476457916,0,1664813911,,Video-2b090956-c006-3c4d-af4c-843d23678776-preview.jpg
06078559,05866260,0,170174382,,,12 Hayley Ziefel,681267917,518144818,0,1666306636,,Video-d03c6ec7-27c1-3d64-8aa1-631039de7b0d-preview.jpg
06078539,05866240,0,170174382,,,Calling the 911 center,1272182657,2083938889,0,1664813899,,Video-a8316158-7450-38e7-9220-76e6ce32e274-preview.jpg
06077948,05865649,0,170174382,,,How to Login to myMCC to access Blackboard Courses,904825182,1091796409,0,1664813981,,Video-3e2f54f7-3605-36bf-92d3-38378f2ef29b-preview.jpg
06078010,05865711,0,170174382,,,MCC Students Speak Out - Draft Edit 02-04-19 - 001,950099066,2085858548,0,1664813904,,Video-c2aa77fd-f1a8-37e4-85a4-604d9ca23366-preview.jpg
06079916,05867616,0,109959070,,,modern us topic 10 part 1  9/30/2022,1017582578,1196099979,0,1664753208,5867616_English,5bc8f9ab-81eb-40c7-9cdc-0adb05a859d7.mp4-preview.jpg
06079138,05866837,0,170174382,,,Computational video 3 Calculating dipole and electrostatic potential in Spartan,635741935,773419998,0,1664813905,,Video-9fb35729-08aa-3bd5-be46-af625403da89-preview.jpg
06077914,05865615,0,170174382,,,When Am I Done?,1578781195,1360272852,0,1664813913,,Video-564785cb-d77a-308c-994b-e7e9c3110cdd-preview.jpg
06077577,05865280,0,170174382,,,Functional Groups,1751217952,1306087534,0,1664813905,,Video-7bb77385-79a4-30e9-8d16-c09dd69ff088-preview.jpg
